studyId,siteName,isPoly,latDD (float),lonDD (float),polyWKT (string),collectionYear,latestYear,earliestYear,genus,species,subspecies,auth,studyTitle (string),investigators (string),webLocation (string),added
"sourcenode_unknown_Temperature-growth divergence in white spruce forests of Old Crow Flats, Yukon Territory, and adjacent regions of northwestern North America","Timber Creek TM2",false,68.166700,-139.783300,"",2007,2007,1522,"Picea glauca (Moench) Voss",,,,"Porter - Timber Creek TM2 - PCGL - ITRDB CANA552","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/jjnk-hc53",false
"sourcenode_unknown_A ring-width-based reconstruction of June-July minimum temperatures since AD 1245 from white spruce stands in the Mackenzie Delta region, northwestern Canada","Campbell Dolomite Uplands 2 Mackenzie Delta",false,68.150000,-133.766700,"",2007,2007,1118,"Picea glauca (Moench) Voss",,,,"Porter - Campbell Dolomite Uplands 2 Mackenzie Delta - PCGL - ITRDB CANA506","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/xpw9-ac98",false
"sourcenode_unknown_A ring-width-based reconstruction of June-July minimum temperatures since AD 1245 from white spruce stands in the Mackenzie Delta region, northwestern Canada","Peel Channel Mackenzie Delta",false,68.150000,-135.150000,"",2007,2007,1615,"Picea glauca (Moench) Voss",,,,"Porter - Peel Channel Mackenzie Delta - PCGL - ITRDB CANA516","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/s9c9-pe32",false
"sourcenode_unknown_A ring-width-based reconstruction of June-July minimum temperatures since AD 1245 from white spruce stands in the Mackenzie Delta region, northwestern Canada","Esau Channel Mackenzie Delta",false,68.133300,-134.766700,"",2007,2007,1607,"Picea glauca (Moench) Voss",,,,"Porter - Esau Channel Mackenzie Delta - PCGL - ITRDB CANA507","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/d53k-0g32",false
"sourcenode_unknown_Temperature-growth divergence in white spruce forests of Old Crow Flats, Yukon Territory, and adjacent regions of northwestern North America","Old Crow River site OC50",false,68.133300,-139.933300,"",2007,2007,1668,"Picea glauca (Moench) Voss",,,,"Porter - Old Crow River site OC50 - PCGL - ITRDB CANA542","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/j3cy-vs63",false
"sourcenode_database_itrdb_finl058","Sompio",false,68.130000,27.450000,"",1983,1983,1560,"Pinus sylvestris L.",,,,"Briffa - Sompio - PISY - ITRDB FINL058","Briffa, K.R.","https://doi.org/10.25921/1as0-qd94",false
"sourcenode_database_itrdb_russ026","Solenoya-River",false,68.120000,85.050000,"",1990,1990,1637,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Schweingruber - Solenoya-River - LASI - ITRDB RUSS026","Schweingruber, F.H.","https://doi.org/10.25921/e089-c041",false
"sourcenode_unknown_A ring-width-based reconstruction of June-July minimum temperatures since AD 1245 from white spruce stands in the Mackenzie Delta region, northwestern Canada","Kalinek Channel 1 Mackenzie Delta",false,68.116700,-134.166700,"",2007,2007,1445,"Picea glauca (Moench) Voss",,,,"Porter - Kalinek Channel 1 Mackenzie Delta - PCGL - ITRDB CANA510","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/a6s3-eg07",false
"sourcenode_database_itrdb_ak047","Firth River",false,68.100000,-141.100000,"",2002,2002,1676,"Picea glauca (Moench) Voss",,,,"Wilmking - Firth River - PCGL - ITRDB AK047","Wilmking, M.","https://doi.org/10.25921/jnyn-z308",false
"sourcenode_database_itrdb_ak053","Sheenjek River",false,68.080000,-143.130000,"",2000,2000,1715,"Picea glauca (Moench) Voss",,,,"Joergenson - Sheenjek River - PCGL - ITRDB AK053","Joergenson, J.; Wilmking, M.","https://doi.org/10.25921/cpsf-9449",false
"sourcenode_database_itrdb_finl045","Vuotso GSF",false,68.070000,27.200000,"",2001,2001,1740,"Pinus sylvestris L.",,,,"Meriläinen - Vuotso GSF - PISY - ITRDB FINL045","Meriläinen, J.; Lindholm, M.; Timonen, M.","https://doi.org/10.25921/apfv-x495",false
"sourcenode_unknown_Temperature-growth divergence in white spruce forests of Old Crow Flats, Yukon Territory, and adjacent regions of northwestern North America","Old Crow River site OC51",false,68.066700,-139.783300,"",2007,2007,1680,"Picea glauca (Moench) Voss",,,,"Porter - Old Crow River site OC51 - PCGL - ITRDB CANA543","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/kyj0-c850",false
"sourcenode_unknown_Temperature-growth divergence in white spruce forests of Old Crow Flats, Yukon Territory, and adjacent regions of northwestern North America","Old Crow River site OC52",false,68.050000,-139.583300,"",2007,2007,1749,"Picea glauca (Moench) Voss",,,,"Porter - Old Crow River site OC52 - PCGL - ITRDB CANA544","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/vddr-3f96",false
"sourcenode_database_itrdb_ak085","Dalton Highway Mile Post 235",false,68.030000,-149.680000,"",2005,2005,1806,"Picea glauca (Moench) Voss",,,,"Lloyd - Dalton Highway Mile Post 235 - PCGL - ITRDB AK085","Lloyd, A.H.; Fastie, C.L.","https://doi.org/10.25921/kzdr-t374",false
"sourcenode_database_itrdb_finl020","Palasjarvi Palastunturi",false,68.030000,24.100000,"",1978,1978,1782,"Picea abies (L.) H. Karst.",,,,"Schweingruber - Palasjarvi Palastunturi - PCAB - ITRDB FINL020","Schweingruber, F.H.","https://doi.org/10.25921/95vg-vf74",false
"sourcenode_database_itrdb_finl064","Pallasmaja",false,68.000000,24.200000,"",1983,1983,1657,"Pinus sylvestris L.",,,,"Briffa - Pallasmaja - PISY - ITRDB FINL064","Briffa, K.R.","https://doi.org/10.25921/emwp-f598",false
"sourcenode_unknown_Tussocks enduring or shrubs greening: Alternate responses to changing fire regimes in the Noatak River Valley, Alaska.","Noatak Alder Unburned",false,67.991609,-162.003299,"",2017,2017,1936,"Alnus spp. Mill.",,,,"Gaglioti - Noatak Alder Unburned - ALSP - ITRDB AK187","Gaglioti, B.V.; Andreu-Hayles, L.","https://doi.org/10.25921/mxch-4p50",false
"sourcenode_unknown_Tussocks enduring or shrubs greening: Alternate responses to changing fire regimes in the Noatak River Valley, Alaska.","Noatak Alder Twice Burned",false,67.986404,-161.973789,"",2017,2017,1980,"Alnus spp. Mill.",,,,"Gaglioti - Noatak Alder Twice Burned - ALSP - ITRDB AK186","Gaglioti, B.V.; Andreu-Hayles, L.","https://doi.org/10.25921/40fk-wj59",false
"sourcenode_unknown_Tussocks enduring or shrubs greening: Alternate responses to changing fire regimes in the Noatak River Valley, Alaska.","Noatak Alder Once Burned",false,67.982804,-161.978916,"",2017,2017,1979,"Alnus spp. Mill.",,,,"Gaglioti - Noatak Alder Once Burned - ALSP - ITRDB AK185","Gaglioti, B.V.; Andreu-Hayles, L.","https://doi.org/10.25921/7qpv-g630",false
"sourcenode_database_itrdb_russ028","Kulyumbe River",false,67.970000,88.920000,"",1990,1990,1574,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Schweingruber - Kulyumbe River - LASI - ITRDB RUSS028","Schweingruber, F.H.","https://doi.org/10.25921/e3qp-7529",false
"sourcenode_database_itrdb_russ030","Kulyumbe River",false,67.970000,88.920000,"",1990,1990,1661,"Picea obovata Ledeb. = Picea abies (L.) H. Karst. subsp. obovata (Ledeb.) Hultén",,,,"Schweingruber - Kulyumbe River - PCOB - ITRDB RUSS030","Schweingruber, F.H.","https://doi.org/10.25921/946p-y556",false
"sourcenode_database_itrdb_ak104","Dalton Highway",false,67.966700,-149.766700,"",2000,2000,1303,"Picea glauca (Moench) Voss",,,,"Jacoby - Dalton Highway - PCGL - ITRDB AK104","Jacoby, G.C.; Davi, N.K.","https://doi.org/10.25921/7evb-ge23",false
"sourcenode_unknown_Temperature-growth divergence in white spruce forests of Old Crow Flats, Yukon Territory, and adjacent regions of northwestern North America","Johnson Creek site JC1",false,67.950000,-139.133300,"",2007,2007,1744,"Picea glauca (Moench) Voss",,,,"Porter - Johnson Creek site JC1 - PCGL - ITRDB CANA538","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/t5a2-h688",false
"sourcenode_database_itrdb_ak031","Four Twelve with Revisit",false,67.930000,-162.300000,"",1990,1990,1524,"Picea glauca (Moench) Voss",,,,"Jacoby - Four Twelve with Revisit - PCGL - ITRDB AK031","Jacoby, G.C.; D'Arrigo, R.D.; Buckley, B.M.","https://doi.org/10.25921/8wz6-4639",false
"sourcenode_database_itrdb_ak109","412/Noatak",false,67.916700,-162.300000,"",1990,1990,1524,"Picea glauca (Moench) Voss",,,,"Jacoby - 412/Noatak - PCGL - ITRDB AK109","Jacoby, G.C.; D'Arrigo, R.D.; Buckley, B.M.","https://doi.org/10.25921/70b3-9742",false
"sourcenode_database_itrdb_swed330","Kiruna",false,67.900000,20.100000,"",2006,2006,1775,"Pinus sylvestris L.",,,,"Frank - Kiruna - PISY - ITRDB SWED330","Frank, D.C.; Esper, J.; Büntgen, U.; Wilson, R.J.S.; Verstege, A.; Nievergelt, D.; Grudd, H.","https://doi.org/10.25921/caag-5368",false
"sourcenode_database_itrdb_swed331","Kiruna KW",false,67.900000,20.100000,"",2006,2006,1656,"Pinus sylvestris L.",,,,"Frank - Kiruna KW - PISY - ITRDB SWED331","Frank, D.C.; Esper, J.; Büntgen, U.; Wilson, R.J.S.; Verstege, A.; Nievergelt, D.; Grudd, H.","https://doi.org/10.25921/7hkr-2c42",false
"sourcenode_database_itrdb_swed342","Kiruna 2",false,67.900000,20.100000,"",2009,2009,1800,"Pinus sylvestris L.",,,,"Esper - Kiruna Wet - PISY - ITRDB SWED342","Esper, J.; Düthorn, E.","https://doi.org/10.25921/5qbk-7z54",false
"sourcenode_database_itrdb_swed343","Kiruna 2",false,67.900000,20.100000,"",2009,2009,1809,"Pinus sylvestris L.",,,,"Esper - Kiruna Dry - PISY - ITRDB SWED343","Esper, J.; Düthorn, E.","https://doi.org/10.25921/bxvs-sz86",false
"sourcenode_database_itrdb_swed009","Arosjak",false,67.870000,19.420000,"",1971,1971,1614,"Pinus sylvestris L.",,,,"Harlan - Arosjak - PISY - ITRDB SWED009","Harlan, T.P.; Jonnson, B.","https://doi.org/10.25921/9qap-h611",false
"sourcenode_unknown_Temperature-growth divergence in white spruce forests of Old Crow Flats, Yukon Territory, and adjacent regions of northwestern North America","Old Crow River site OC53",false,67.850000,-139.600000,"",2007,2007,1648,"Picea glauca (Moench) Voss",,,,"Porter - Old Crow River site OC53 - PCGL - ITRDB CANA545","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/mrxs-vv61",false
"sourcenode_database_itrdb_russ110","Verchoyansk,Cakker river",false,67.830000,130.830000,"",1991,1991,1669,"Larix gmelinii (Rupr.) Kuzen.=L.kurulensis(Maxim ex Regel)Pilg.=L.dahuricaTurcz.exTratv=Larix cajanderi Mayr",,,,"Schweingruber - Verchoyansk,Cakker river - LAGM - ITRDB RUSS110","Schweingruber, F.H.","https://doi.org/10.25921/e7km-5w91",false
"sourcenode_database_itrdb_russ237","More Ju",false,67.816700,60.016700,"",2000,2000,1751,"Picea obovata Ledeb. = Picea abies (L.) H. Karst. subsp. obovata (Ledeb.) Hultén",,,,"Esper - More Ju - PCOB - ITRDB RUSS237","Esper, J.; Nievergelt, D.; Schweingruber, F.H.","https://doi.org/10.25921/xsme-jq38",false
"sourcenode_unknown_Temperature-growth divergence in white spruce forests of Old Crow Flats, Yukon Territory, and adjacent regions of northwestern North America","Porcupine River Downstream site DP31",false,67.800000,-140.433300,"",2007,2007,1617,"Picea glauca (Moench) Voss",,,,"Porter - Porcupine River Downstream site DP31 - PCGL - ITRDB CANA537","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/2cjq-9x69",false
"sourcenode_unknown_Temperature-growth divergence in white spruce forests of Old Crow Flats, Yukon Territory, and adjacent regions of northwestern North America","Schaeffer Creek headwaters SC1",false,67.750000,-140.516700,"",2007,2007,1537,"Picea glauca (Moench) Voss",,,,"Porter - Schaeffer Creek headwaters SC1 - PCGL - ITRDB CANA549","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/kyzb-5h03",false
"sourcenode_unknown_Temperature-growth divergence in white spruce forests of Old Crow Flats, Yukon Territory, and adjacent regions of northwestern North America","Old Crow River site OC10",false,67.716700,-139.816700,"",2006,2006,1719,"Picea glauca (Moench) Voss",,,,"Porter - Old Crow River site OC10 - PCGL - ITRDB CANA541","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/k2d2-0d30",false
"sourcenode_unknown_Temperature-growth divergence in white spruce forests of Old Crow Flats, Yukon Territory, and adjacent regions of northwestern North America","Old Crow River site OC9",false,67.700000,-139.816700,"",2007,2007,1618,"Picea glauca (Moench) Voss",,,,"Porter - Old Crow River site OC9 - PCGL - ITRDB CANA540","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/1vns-5r30",false
"sourcenode_database_itrdb_swed319","Angerusjärvi",false,67.630000,21.770000,"",1998,1998,1656,"Pinus sylvestris L.",,,,"Linderholm - Angerusjärvi - PISY - ITRDB SWED319","Linderholm, H.W.","https://doi.org/10.25921/ebfy-6c75",false
"sourcenode_database_itrdb_norw012","Borealoa River",false,67.620000,15.730000,"",1997,1997,1550,"Pinus sylvestris L.",,,,"Melvin - Borealoa River - PISY - ITRDB NORW012","Melvin, T.M.","https://doi.org/10.25921/n3e4-av13",false
"sourcenode_database_itrdb_russ113","Tirekhtjakh river",false,67.620000,137.470000,"",1991,1991,1565,"Larix gmelinii (Rupr.) Kuzen.=L.kurulensis(Maxim ex Regel)Pilg.=L.dahuricaTurcz.exTratv=Larix cajanderi Mayr",,,,"Schweingruber - Tirekhtjakh river - LAGM - ITRDB RUSS113","Schweingruber, F.H.","https://doi.org/10.25921/vch4-0r48",false
"sourcenode_database_itrdb_norw011","Rorstaddalen",false,67.600000,15.330000,"",1997,1997,1550,"Pinus sylvestris L.",,,,"Melvin - Rorstaddalen - PISY - ITRDB NORW011","Melvin, T.M.","https://doi.org/10.25921/em9m-xp38",false
"sourcenode_unknown_Temperature-growth divergence in white spruce forests of Old Crow Flats, Yukon Territory, and adjacent regions of northwestern North America","Old Crow River site OC2",false,67.583300,-139.750000,"",2007,2007,1691,"Picea glauca (Moench) Voss",,,,"Porter - Old Crow River site OC2 - PCGL - ITRDB CANA539","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/rkat-fk66",false
"sourcenode_database_itrdb_ak084","Dalton Highway Mile Post 201",false,67.570000,-149.820000,"",2001,2001,1912,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.",,,,"Lloyd - Dalton Highway Mile Post 201 - PCMA - ITRDB AK084","Lloyd, A.H.; Fastie, C.L.","https://doi.org/10.25921/fd76-4g92",false
"sourcenode_database_itrdb_finl069","Kesänkijärvi",false,67.560000,24.300000,"",2006,2006,1475,"Pinus sylvestris L.",,,,"Frank - Kesänkijärvi - PISY - ITRDB FINL069","Frank, D.C.; Esper, J.; Büntgen, U.; Wilson, R.J.S.; Verstege, A.; Nievergelt, D.; Timonen, M.","https://doi.org/10.25921/b259-p029",false
"sourcenode_database_itrdb_ak083","Dalton Highway Mile Post 200",false,67.550000,-149.830000,"",2001,2001,1912,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.",,,,"Lloyd - Dalton Highway Mile Post 200 - PCMA - ITRDB AK083","Lloyd, A.H.; Fastie, C.L.","https://doi.org/10.25921/0bez-v123",false
"sourcenode_unknown_Temperature-growth divergence in white spruce forests of Old Crow Flats, Yukon Territory, and adjacent regions of northwestern North America","Porcupine River Upstream site PC17",false,67.550000,-139.416700,"",2006,2006,1803,"Picea glauca (Moench) Voss",,,,"Porter - Porcupine River Upstream site PC17 - PCGL - ITRDB CANA547","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/zea7-9v45",false
"sourcenode_unknown_Temperature-growth divergence in white spruce forests of Old Crow Flats, Yukon Territory, and adjacent regions of northwestern North America","Porcupine River Upstream site PC18",false,67.533300,-139.316700,"",2006,2006,1686,"Picea glauca (Moench) Voss",,,,"Porter - Porcupine River Upstream site PC18 - PCGL - ITRDB CANA548","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/vwd2-3x50",false
"sourcenode_unknown_Temperature-growth divergence in white spruce forests of Old Crow Flats, Yukon Territory, and adjacent regions of northwestern North America","Porcupine River Downstream site DP21",false,67.533300,-139.933300,"",2007,2007,1657,"Picea glauca (Moench) Voss",,,,"Porter - Porcupine River Downstream site DP21 - PCGL - ITRDB CANA553","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/v1q7-ay76",false
"sourcenode_database_itrdb_ak082","Dalton Highway Mile Post 199",false,67.530000,-149.850000,"",2001,2001,1815,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.",,,,"Lloyd - Dalton Highway Mile Post 199 - PCMA - ITRDB AK082","Lloyd, A.H.; Fastie, C.L.","https://doi.org/10.25921/vcyh-yx17",false
"sourcenode_unknown_Temperature-growth divergence in white spruce forests of Old Crow Flats, Yukon Territory, and adjacent regions of northwestern North America","Porcupine River Downstream site DP24",false,67.516700,-139.966700,"",2006,2006,1735,"Picea glauca (Moench) Voss",,,,"Porter - Porcupine River Downstream site DP24 - PCGL - ITRDB CANA532","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/4vb7-th41",false
"sourcenode_unknown_Temperature-growth divergence in white spruce forests of Old Crow Flats, Yukon Territory, and adjacent regions of northwestern North America","Porcupine River Downstream site DP25",false,67.516700,-139.983300,"",2006,2006,1759,"Picea glauca (Moench) Voss",,,,"Porter - Porcupine River Downstream site DP25 - PCGL - ITRDB CANA533","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/pqr1-y107",false
"sourcenode_unknown_Temperature-growth divergence in white spruce forests of Old Crow Flats, Yukon Territory, and adjacent regions of northwestern North America","Porcupine River Downstream site DP26",false,67.516700,-140.000000,"",2006,2006,1728,"Picea glauca (Moench) Voss",,,,"Porter - Porcupine River Downstream site DP26 - PCGL - ITRDB CANA534","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/3dcr-xx76",false
"sourcenode_unknown_On the long-term context for late twentieth century warming","NW North Alaska Composite",false,67.500000,-150.000000,"",2000,2000,952,"Picea glauca (Moench) Voss",,,,"D'Arrigo - NW North Alaska Composite - PCGL - ITRDB AK113","D'Arrigo, R.D.; Wilson, R.J.S.; Jacoby, G.C.","https://doi.org/10.25921/yy6j-9q93",false
"sourcenode_unknown_Temperature-growth divergence in white spruce forests of Old Crow Flats, Yukon Territory, and adjacent regions of northwestern North America","Porcupine River Downstream site DP23",false,67.500000,-139.966700,"",2007,2007,1711,"Picea glauca (Moench) Voss",,,,"Porter - Porcupine River Downstream site DP23 - PCGL - ITRDB CANA531","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/gya1-x837",false
"sourcenode_unknown_Temperature-growth divergence in white spruce forests of Old Crow Flats, Yukon Territory, and adjacent regions of northwestern North America","Porcupine River Downstream site DP27",false,67.500000,-140.050000,"",2007,2007,1608,"Picea glauca (Moench) Voss",,,,"Porter - Porcupine River Downstream site DP27 - PCGL - ITRDB CANA535","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/r915-9d70",false
"sourcenode_database_itrdb_finl070","Luosu PI",false,67.500000,24.150000,"",2006,2006,1844,"Pinus sylvestris L.",,,,"Frank - Luosu PI - PISY - ITRDB FINL070","Frank, D.C.; Esper, J.; Büntgen, U.; Wilson, R.J.S.; Verstege, A.; Nievergelt, D.; Timonen, M.","https://doi.org/10.25921/rgxk-0g43",false
"sourcenode_database_itrdb_finl071","Luosu PS",false,67.500000,24.150000,"",2006,2006,1653,"Pinus sylvestris L.",,,,"Frank - Luosu PS - PISY - ITRDB FINL071","Frank, D.C.; Esper, J.; Büntgen, U.; Wilson, R.J.S.; Verstege, A.; Nievergelt, D.; Timonen, M.","https://doi.org/10.25921/y2vp-wk47",false
"sourcenode_unknown_Reassessing the evidence for tree-growth and inferred temperature change during the Common Era in Yamalia, northwest Siberia","Yamal",false,67.500000,70.000000,"",2005,2005,-764,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Hantemirov - Yamal - LASI - ITRDB RUSS223","Hantemirov, R.M.; Shiyatov, S.G.; Surkov, A.; Gorlanova, L.","https://doi.org/10.25921/ekha-nr57",false
"sourcenode_unknown_Evidence of soil nutrient availability as the proximate constraint on growth of treeline trees in northwest Alaska","Agashashok Treeline",false,67.483300,-162.216700,"",2012,2012,1855,"Picea glauca (Moench) Voss",,,,"Sullivan - Agashashok Treeline - PCGL - ITRDB AK148","Sullivan, P.F.","https://doi.org/10.25921/52j1-7z40",false
"sourcenode_unknown_Evidence of soil nutrient availability as the proximate constraint on growth of treeline trees in northwest Alaska","Agashashok Forest",false,67.483300,-162.216700,"",2012,2012,1814,"Picea glauca (Moench) Voss",,,,"Sullivan - Agashashok Forest - PCGL - ITRDB AK149","Sullivan, P.F.","https://doi.org/10.25921/1y17-1m74",false
"sourcenode_unknown_Temperature-growth divergence in white spruce forests of Old Crow Flats, Yukon Territory, and adjacent regions of northwestern North America","Porcupine River Downstream site DP30",false,67.483300,-140.316700,"",2007,2007,1552,"Picea glauca (Moench) Voss",,,,"Porter - Porcupine River Downstream site DP30 - PCGL - ITRDB CANA536","Porter, T.J.; Pisaric, M.F.J.","https://doi.org/10.25921/h83r-jy41",false
"sourcenode_database_itrdb_russ092","Khadutte River",false,67.470000,76.770000,"",1990,1990,1585,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Schweingruber - Khadutte River - LASI - ITRDB RUSS092","Schweingruber, F.H.","https://doi.org/10.25921/zzsv-f694",false
"sourcenode_database_itrdb_russ126","Bilibina, Mali Anuj River",false,67.470000,167.670000,"",1991,1991,1432,"Larix gmelinii (Rupr.) Kuzen.=L.kurulensis(Maxim ex Regel)Pilg.=L.dahuricaTurcz.exTratv=Larix cajanderi Mayr",,,,"Schweingruber - Bilibina, Mali Anuj River - LAGM - ITRDB RUSS126","Schweingruber, F.H.","https://doi.org/10.25921/n4yg-n171",false
"sourcenode_database_itrdb_ak032","Arrigetch",false,67.450000,-154.050000,"",1990,1990,1585,"Picea glauca (Moench) Voss",,,,"Jacoby - Arrigetch - PCGL - ITRDB AK032","Jacoby, G.C.; D'Arrigo, R.D.; Buckley, B.M.","https://doi.org/10.25921/ept8-y506",false
"sourcenode_database_itrdb_russ053","Zhaschiviersk",false,67.450000,142.620000,"",1708,1708,1311,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Schweingruber - Zhaschiviersk - LASI - ITRDB RUSS053","Schweingruber, F.H.","https://doi.org/10.25921/fkbj-p165",false
"sourcenode_database_itrdb_finl048","Sodankylä Church",false,67.400000,26.600000,"",1688,1688,1484,"Pinus sylvestris L.",,,,"Meriläinen - Sodankylä Church - PISY - ITRDB FINL048","Meriläinen, J.; Lindholm, M.; Timonen, M.","https://doi.org/10.25921/ay4n-rw58",false
"sourcenode_database_itrdb_ak081","Dalton Highway Mile Post 184",false,67.380000,-150.100000,"",2004,2004,1848,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.",,,,"Lloyd - Dalton Highway Mile Post 184 - PCMA - ITRDB AK081","Lloyd, A.H.; Fastie, C.L.","https://doi.org/10.25921/1zwq-f645",false
"sourcenode_database_itrdb_ak080","Dalton Highway Mile Post 182",false,67.350000,-150.050000,"",2003,2003,1861,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.",,,,"Lloyd - Dalton Highway Mile Post 182 - PCMA - ITRDB AK080","Lloyd, A.H.; Fastie, C.L.","https://doi.org/10.25921/fkps-zt41",false
"sourcenode_database_itrdb_ak106","Sukak Pak",false,67.350000,-149.466700,"",1979,1979,952,"Picea glauca (Moench) Voss",,,,"Jacoby - Sukak Pak - PCGL - ITRDB AK106","Jacoby, G.C.; D'Arrigo, R.D.; Buckley, B.M.","https://doi.org/10.25921/gw4b-en15",false
"sourcenode_database_itrdb_russ102","Srednie-Kolymsk",false,67.250000,153.700000,"",1991,1991,1556,"Larix gmelinii (Rupr.) Kuzen.=L.kurulensis(Maxim ex Regel)Pilg.=L.dahuricaTurcz.exTratv=Larix cajanderi Mayr",,,,"Schweingruber - Srednie-Kolymsk - LAGM - ITRDB RUSS102","Schweingruber, F.H.","https://doi.org/10.25921/k5re-nk84",false
"sourcenode_database_itrdb_cana153","Coppermine River",false,67.230000,-115.920000,"",1977,1977,1428,"Picea spp. A. Dietr.",,,,"Jacoby - Coppermine River - PCSP - ITRDB CANA153","Jacoby, G.C.; D'Arrigo, R.D.; Buckley, B.M.","https://doi.org/10.25921/p529-de22",false
"sourcenode_database_itrdb_cana314","Coppermine River",false,67.230000,-115.920000,"",2003,2003,1046,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.",,,,"Jacoby - Coppermine River 2003 update - PCMA - ITRDB CANA314","Jacoby, G.C.; D'Arrigo, R.D.; Buckley, B.M.","https://doi.org/10.25921/kpe9-5c53",false
"sourcenode_database_itrdb_ak079","Dalton Highway Mile Post 171",false,67.220000,-150.270000,"",2005,2005,1878,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.",,,,"Lloyd - Dalton Highway Mile Post 171 - PCMA - ITRDB AK079","Lloyd, A.H.; Fastie, C.L.","https://doi.org/10.25921/b5g3-s671",false
"sourcenode_database_itrdb_finl054","Tutkimusasema",false,67.220000,26.820000,"",2000,2000,1550,"Pinus sylvestris L.",,,,"Melvin - Tutkimusasema - PISY - ITRDB FINL054","Melvin, T.M.","https://doi.org/10.25921/42ym-4w35",false
"sourcenode_database_itrdb_russ035","Khadyta River",false,67.200000,69.830000,"",1990,1990,1782,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Schweingruber - Khadyta River - LASI - ITRDB RUSS035","Schweingruber, F.H.","https://doi.org/10.25921/by0d-gh05",false
"sourcenode_database_itrdb_ak049","North Fork Koyukuk",false,67.150000,-150.080000,"",2001,2001,1715,"Picea glauca (Moench) Voss",,,,"Wilmking - North Fork Koyukuk - PCGL - ITRDB AK049","Wilmking, M.","https://doi.org/10.25921/k1pq-5j32",false
"sourcenode_database_itrdb_ak050","Nutirwik Creek",false,67.150000,-149.130000,"",2000,2000,1731,"Picea glauca (Moench) Voss",,,,"Wilmking - Nutirwik Creek - PCGL - ITRDB AK050","Wilmking, M.","https://doi.org/10.25921/3sgk-m964",false
"sourcenode_database_itrdb_ak051","Nutirwik Creek Floodplain",false,67.150000,-149.130000,"",2001,2001,1828,"Picea glauca (Moench) Voss",,,,"Wilmking - Nutirwik Creek Floodplain - PCGL - ITRDB AK051","Wilmking, M.","https://doi.org/10.25921/md9m-mm03",false
"sourcenode_database_itrdb_ak052","Hunt Fork of John River",false,67.130000,-152.070000,"",2002,2002,1730,"Picea glauca (Moench) Voss",,,,"Wilmking - Hunt Fork of John River - PCGL - ITRDB AK052","Wilmking, M.","https://doi.org/10.25921/sqqk-3m75",false
"sourcenode_database_itrdb_ak048","Chimney Lake",false,67.120000,-150.080000,"",2001,2001,1725,"Picea glauca (Moench) Voss",,,,"Wilmking - Chimney Lake - PCGL - ITRDB AK048","Wilmking, M.","https://doi.org/10.25921/11gx-6t60",false
"sourcenode_database_itrdb_ak110","Giddings",false,67.083300,-157.916700,"",1990,1990,980,"Picea glauca (Moench) Voss",,,,"Jacoby - Giddings - PCGL - ITRDB AK110","Jacoby, G.C.; D'Arrigo, R.D.; Buckley, B.M.","https://doi.org/10.25921/nxq5-mc21",false
